-111.003274993, 32.1778707195
-110.978174306, 32.2864751839
-110.853530734, 32.1864235725
-110.970583332, 32.2177372312
-110.841047991, 32.1918959572
-110.909664993, 32.2434508071
-110.952375512, 32.2721177289
-110.978611013, 32.1632733613
-110.972138755, 32.2756305757
-110.849703331, 32.2481592363
-110.809587755, 32.235478332
-110.957900131, 32.2343924322
-110.819475791, 32.2354852648
-110.841000971, 32.2355611753
-110.772650589, 32.1335177734
-110.843970439, 32.2064189037
-110.975170589, 32.206772843
-110.828472219, 32.2209171888
-110.967198732, 32.2865057702
-110.943987859, 32.2540479899
-110.993179721, 32.1995587158
-110.892351908, 32.1997402546
-110.95412247, 32.148578368
-111.001003391, 32.1338712258
-110.823779959, 32.2088478782
-110.978061381, 32.2720324892
-110.84276543, 32.2508180328
-110.96831127, 32.1850562948
-110.954365316, 32.1778176773
-110.888481478, 32.2479785212
-110.96831127, 32.1850562948
-110.784894878, 32.1923657533
-110.970597197, 32.2719392206
-110.765751327, 32.2115639035
-110.77262502, 32.1905600904
-110.772681033, 32.1887308034
-110.978142471, 32.2891723523
-111.005969732, 32.1675298226
-110.918121592, 32.2215275528
-110.866525127, 32.1922718089
-110.996369706, 32.1997112187
-110.8498484, 32.248207304
-110.953123817, 32.2068966503
-110.956293444, 32.1778653482
-110.963378355, 32.2540410751
-110.967072732, 32.2220844553
-110.840979329, 32.2210262672
-110.962866044, 32.2866513001
-110.976524946, 32.2865414088
-110.968224621, 32.1813334434
-110.914371523, 32.2663883624
-110.885148333, 32.2143280525
-110.968415787, 32.1886931181
-110.956266717, 32.1817933672
-110.909644319, 32.2506706355
-110.911369479, 32.2306755394
-110.998441208, 32.2259562504
-110.971625524, 32.1631914229
-110.967072732, 32.2220844553
-110.926341956, 32.1505192473
-110.857993199, 32.2256645918
-111.003234794, 32.1814570446
-110.927835172, 32.2713065687
-110.997204955, 32.152037784
-110.960501998, 32.1485876847
-110.77903879, 32.1036290564
-110.990681588, 32.1592344847
-110.864477222, 32.243441181
-110.978174306, 32.2864751839
-110.909595919, 32.2215715434
-110.926713473, 32.2414989624
-110.945367523, 32.249953639
-111.001904964, 32.2368878395
-110.96965785, 32.2865438591
-110.772684992, 32.191773293
-110.849703331, 32.2481592363
-110.96965785, 32.2865438591
-110.992187133, 32.235643828
-110.855764978, 32.235625749
-110.981040041, 32.280663785
-111.009078103, 32.2761051679
-110.971733323, 32.2277085577
-110.901307119, 32.2525439387
-110.96965785, 32.2865438591
-110.843905227, 32.2065019006
-110.83231863, 32.2108172525
-110.901275274, 32.2494629581
-111.033989623, 32.2725068007
-110.879775261, 32.2361825822
-110.959440206, 32.2213774489
-110.95945528, 32.2264571836
-110.877255688, 32.2143267183
-110.909908547, 32.2650625717
-110.809349988, 32.1781418755
-110.875175271, 32.1922876974
-110.954155234, 32.1467162568
-111.008121092, 32.2505529323
-110.955589303, 32.195458922
-110.918164119, 32.2668988188
-110.994725166, 32.1778662877
-111.006127882, 32.1338918694
-110.892326383, 32.2240752949
-110.940364382, 32.159631855
-110.909658868, 32.2079225199
-110.982863776, 32.2294106712
-110.999629376, 32.1572309338
-110.996369706, 32.1997112187
-110.956066533, 32.144905242
-110.981997375, 32.1374830411
-110.971503841, 32.1631916304
-110.892666424, 32.2506528684
-110.964798175, 32.2251229397
-110.862437432, 32.2507023059
-110.939364399, 32.1779697418
-110.985304844, 32.2357183578
-110.959460689, 32.2720732717
-110.826080387, 32.0824647218
-110.926818214, 32.2469457197
-110.857863859, 32.2256649413
-111.007153592, 32.1466008265
-110.989090431, 32.224926374
-110.952328888, 32.2213527674
-110.965478957, 32.2080757942
-110.965429936, 32.2237621378
-110.892685379, 32.2529688535
-110.914013268, 32.2216281673
-110.972139529, 32.268026693
-110.875437685, 32.2493365203
-110.978154573, 32.255566598
-110.940991726, 32.2226402082
-110.968376426, 32.1851016124
-110.846681674, 32.2455316097
-110.888835443, 32.1343498579
-110.857988376, 32.2358628514
-110.892326712, 32.2214994777
-110.984442226, 32.2529365884
-110.881904278, 32.2361906254
-110.957894888, 32.2213833681
-110.961900811, 32.1633411339
-111.016046142, 32.1338536394
-110.960969545, 32.2576646238
-110.989750239, 32.2199359216
-110.92816371, 32.2329726753
-110.949178821, 32.1924544522
-110.978142471, 32.2891723523
-110.918164119, 32.2668988188
-110.971553537, 32.2234422772
-110.901177062, 32.2525757798
-110.949031543, 32.1394565405
-110.990334888, 32.2720276262
-110.971918685, 32.2577030415
-111.001445455, 32.1778087221
-110.943880081, 32.2278513885
-110.959473304, 32.2343007692
-110.901189737, 32.2434420177
-110.932431715, 32.1880412851
-110.978771427, 32.1577203811
-110.772638382, 32.140738219
-110.857975412, 32.228880837
-110.909595919, 32.2215715434
-110.998966612, 32.1438732165
-110.815485004, 32.1629218365
-110.875113386, 32.2632766709
-110.91386525, 32.2379188044
-110.979543286, 32.2209580959
-110.953758935, 32.2396547644
-110.857808224, 32.182916403
-110.998855416, 32.1338716739
-110.922911023, 32.236128509
-110.998972143, 32.1994891997
-111.003274993, 32.1778707195
-110.772609037, 32.1480601483
-110.943880081, 32.2278513885
-110.954305979, 32.177872876
-110.798569911, 32.1628592072
-110.828598471, 32.2064607978
-110.845384068, 32.1775123591
-110.875493765, 32.2416251542
-110.828598471, 32.2064607978
-110.971937566, 32.2449295858
-110.933399915, 32.1523445067
-110.909653523, 32.2476078972
-110.864643147, 32.1229137873
-111.015368891, 32.2457954727
-110.952397923, 32.23597298
-110.965478957, 32.2080757942
-110.990681588, 32.1592344847
-110.875335527, 32.2506784785
-110.978950391, 32.2066947319
-110.9970621, 32.1483238406
-111.00667459, 32.1483831877
-110.978347871, 32.2973064976
-110.926341956, 32.1505192473
-110.961838863, 32.2359699105
-110.94323931, 32.1632374892
-110.904850374, 32.2651445962
-110.998349731, 32.1623103291
-110.834595855, 32.2356251736
-110.926497578, 32.1910138506
-110.913297375, 32.2306697697
-110.806868177, 32.235521716
-110.847372639, 32.2210221458
-110.984325701, 32.2501995533
-110.968304867, 32.177884455
-111.009290977, 32.2765517253
-110.943946563, 32.2360579362
-110.875437685, 32.2493365203
-110.943948649, 32.2214426796
-110.961774338, 32.1485855712
-110.916292898, 32.2578628664
-110.949504167, 32.2213920887
-110.823924442, 32.1833517959
-110.786545286, 32.2063290502
-110.970583332, 32.2177372312
-110.875270087, 32.250777067
-110.974299827, 32.2647868096
-110.868807413, 32.2197498671
-110.980141197, 32.217127863
-111.001511728, 32.1779200173
-110.979231524, 32.2329279916
-110.907031635, 32.2505775249
-110.918052058, 32.2215825176
-110.905479579, 32.2506300037
-110.798569911, 32.1628592072
-110.929680862, 32.1779104444
-111.013054117, 32.148409914
-110.993821792, 32.2207007501
-110.772721741, 32.102635637
-110.961023928, 32.2720526674
-110.879775261, 32.2361825822
-110.901207158, 32.2542506021
-110.90972188, 32.2506149084
-110.875451262, 32.2444989283
-110.862271692, 32.2069772358
-110.870755452, 32.2037087943
-110.980536228, 32.2201858811
-110.857896217, 32.2165884715
-110.999952119, 32.158036487
-110.89255679, 32.252927823
-110.869673639, 32.212900124
-110.87510957, 32.2178799339
-110.994176948, 32.1779192885
-110.810313865, 32.2064503823
-110.994725166, 32.1778662877
-110.996369706, 32.1997112187
-110.882041391, 32.234438954
-111.003274993, 32.1778707195
-110.957923785, 32.2359642093
-110.903300514, 32.2361833281
-110.909716288, 32.2379952775
-110.960960608, 32.2503939675
-110.952397923, 32.23597298
-111.006575792, 32.1631307108
-110.971625524, 32.1631914229
-111.017928686, 32.1483679202
-110.892599251, 32.250778198
-110.903272393, 32.239867827
-110.944526176, 32.2722572528
-110.972094294, 32.2719835847
-110.926866743, 32.2503799551
-110.986459214, 32.2502782056
-110.920211459, 32.2669195898
-110.972334259, 32.2210538501
-110.828598471, 32.2064607978
-110.970583332, 32.2177372312
-110.974705617, 32.12680391
-110.973283491, 32.1465596885
-110.971965487, 32.1339770438
-111.003175868, 32.1778166403
-110.972437321, 32.2218220702
-110.860053612, 32.2433051314
-110.972047623, 32.2576583854
-110.956709831, 32.2665580054
-110.953607131, 32.2925823958
-110.97494836, 32.2393944633
-110.978142471, 32.2891723523
-110.972057719, 32.2739228409
-110.995377037, 32.2503547059
-110.915989815, 32.2216361403
-110.978140292, 32.2612131464
-110.976277366, 32.2594542685
-110.952520152, 32.2488465193
-110.910901543, 32.2506005343
-110.943820773, 32.2612004515
-110.909788895, 32.258783738
-110.954376807, 32.2043264697
-110.97809627, 32.2539425094
-110.828598471, 32.2064607978
-110.868692149, 32.2010547876
-110.868840741, 32.2361672009
-110.909795783, 32.2596800538
-110.840946497, 32.2187304235
-110.899059119, 32.2416347745
-110.907913715, 32.2597367897
-110.772726853, 32.2281506632
-110.916091803, 32.2361833905
-110.913888677, 32.2215726874
-110.909644319, 32.2506706355
-110.862250593, 32.2397811482
-110.964499462, 32.2866372388
-110.772609037, 32.1480601483
-110.875005049, 32.1342328969
-110.932529555, 32.1932926868
-110.824615841, 32.0844969541
-110.840979329, 32.2210262672
-110.911235772, 32.1448214428
-110.957663015, 32.2943800934
-110.976478852, 32.2393889077
-110.791883321, 32.2008416514
-111.006684711, 32.1494782329
-110.883678006, 32.2216695131
-110.943788835, 32.2722098362
-110.917432597, 32.2021841041
-110.963466543, 32.257728244
-110.96553252, 32.2719927381
-110.944052224, 32.2406773806
-110.978171146, 32.257619949
-111.017086859, 32.2396418343
-110.949763569, 32.2508727136
-110.967591495, 32.2502969384
-110.964800275, 32.2482421288
-110.955356787, 32.2612973163
-110.806811121, 32.2307026689
-110.957770267, 32.2959440456
-110.853677638, 32.2404920688
-110.817371559, 32.191832916
-110.976576587, 32.2502590471
-110.992248017, 32.2325392854
-110.972108754, 32.2647983735
-110.932144827, 32.1956673041
-110.907574162, 32.2379955194
-110.822643215, 32.2488548314
-110.972019751, 32.254024794
-110.953607131, 32.2925823958
-110.991948706, 32.2384641547
-111.003542532, 32.268853015
-110.978044969, 32.2405534433
-110.964201725, 32.2415098315
-110.960921406, 32.2632011542
-110.960921406, 32.2632011542
-110.979215122, 32.2501462123
-110.978108888, 32.2502803986
-110.974233509, 32.2594539723
-111.003340359, 32.2743243197
-110.974168167, 32.2593999798
-110.909644319, 32.2506706355
-110.972108754, 32.2647983735
-110.943323509, 32.1596831495
-110.9734416, 32.2481300864
-110.978141991, 32.2891042128
-110.972094294, 32.2719835847
-110.91401849, 32.2546855371
-110.998368612, 32.2722605751
-110.909703791, 32.2563080043
-110.907949121, 32.2597367622
-110.8812604, 32.1971064935
-110.965442659, 32.2094440262
-110.860068818, 32.2360312434
-110.969796045, 32.2219454564
-110.956272819, 32.1797204443
-111.000373155, 32.1884013576
-110.850271486, 32.245339319
-110.998877994, 32.1359319759
-110.887523149, 32.2298904445
-110.8872795, 32.2216782936
-110.823758185, 32.2288527526
-110.978079832, 32.2616188241
-111.001353165, 32.1603428682
-110.806864116, 32.1789491174
-110.913350596, 32.2325092933
-110.812736158, 32.1957760516
-110.85792609, 32.1921324998
-110.97806438, 32.269511039
-110.996214709, 32.2245845112
-110.90519363, 32.2215604887
-110.986584191, 32.2720419486
-111.007319364, 32.1430813933
-110.959383617, 32.2238683963
-110.929176487, 32.221472524
-110.857924128, 32.2357999611
-110.992196368, 32.1779122238
-110.973418796, 32.2720264103
-110.97195471, 32.2539704437
-110.875008367, 32.2069507843
-110.959486857, 32.2360155602
-110.978240873, 32.2855316507
-110.990681588, 32.1592344847
-110.968653618, 32.2277048719
-110.978234522, 32.2837940117
-110.875032308, 32.1996387918
-110.884038558, 32.2361977756
-110.830190378, 32.2064664207
-110.907551864, 32.2615344293
-110.990334888, 32.2720276262
-110.87839167, 32.2120591175
-110.840951626, 32.1950174922
-111.006975187, 32.240516345
-111.008742106, 32.1532438289
-111.00273127, 32.1851884569
-111.006575792, 32.1631307108
-110.969796045, 32.2219454564
-111.008569773, 32.1339088373
-110.998800128, 32.1516813222
-110.825859141, 32.1638844533
-110.985840671, 32.2610797304
-110.956093096, 32.1633898242
-110.78974435, 32.2076020814
-110.91326842, 32.232565311
-111.003111498, 32.133814083
-110.963314325, 32.2504313266
-110.999164108, 32.1922740018
-110.947115733, 32.2278313477
-110.922522476, 32.2432955743
-110.909658868, 32.2079225199
-110.968594566, 32.221185694
-110.981997375, 32.1374830411
-110.823766914, 32.2234903329
-110.995377037, 32.2503547059
-110.983564375, 32.1544947854
-110.944052224, 32.2406773806
-110.961142756, 32.2831034952
-110.976576587, 32.2502590471
-110.978111376, 32.2855662117
-110.970583332, 32.2177372312
-110.972057719, 32.2739228409
-110.974039849, 32.279261858
-110.961085881, 32.270299135
-111.009632175, 32.2721650706
-110.964800275, 32.2482421288
-110.979535667, 32.2972590717
-111.000817237, 32.1462581291
-110.952420476, 32.2721727277
-110.994908854, 32.2793395963
-110.950919883, 32.1858685878
-110.965679266, 32.268469216
-110.976576587, 32.2502590471
-110.98237227, 32.2502843924
-110.976576587, 32.2502590471
-110.960905192, 32.2577548185
-110.9823001, 32.243632726
-110.94381561, 32.2266106979
-110.965584457, 32.227733868
-110.957501035, 32.1583507501
-110.971920421, 32.2503221063
-110.998349731, 32.1623103291
-110.960969545, 32.2576646238
-110.999164108, 32.1922740018
-110.789735399, 32.2013793643
-110.98179649, 32.1778336708
-110.857863859, 32.2256649413
-111.003243255, 32.2039298184
-110.996342038, 32.1337640981
-110.823888056, 32.2274632407
-110.789814529, 32.1958804121
-110.95415951, 32.1466721599
-110.912358111, 32.2252721844
-110.87511833, 32.199694165
-110.909797694, 32.2398515184
-110.954002391, 32.1632800963
-110.91848552, 32.2632823679
-110.929680862, 32.1779104444
-110.942298493, 32.2200094397
-110.845839187, 32.1981662794
-110.966463731, 32.1376111648
-110.943946563, 32.2360579362
-110.971625524, 32.1631914229
-110.772638382, 32.140738219
-110.926780569, 32.2613390694
-110.920358807, 32.2142277684
-111.006575792, 32.1631307108
-110.971920421, 32.2503221063
-110.913965022, 32.2506150983
-110.909713439, 32.2484948146
-111.003274993, 32.1778707195
-110.986459214, 32.2502782056
-110.850197498, 32.2065591784
-110.805726719, 32.1629479197
-110.857953397, 32.2009957714
-110.968223828, 32.1652120452
-110.956744087, 32.275759832
-110.967141774, 32.2229856222
-110.789739349, 32.1628537855
-110.991300973, 32.1778525323
-110.957821545, 32.2238994925
-110.990334888, 32.2720276262
-110.853604379, 32.1919086663
-110.978041645, 32.2576632175
-111.023018361, 32.2507322923
-110.968689815, 32.2316352252
-111.023653041, 32.2474377368
-110.914075307, 32.250503565
-110.976550652, 32.2416823747
-110.960903361, 32.2503381708
-110.978237824, 32.2816098682
-110.972241151, 32.2797005465
-110.995088681, 32.2735667183
-110.995045021, 32.2773574419
-110.97804307, 32.2502245999
-110.976576587, 32.2502590471
-110.976576587, 32.2502590471
-110.976576587, 32.2502590471
-110.926713473, 32.2414989624
-110.960921406, 32.2632011542
-110.979243668, 32.248180463
-111.001445455, 32.1778087221
-110.978085147, 32.279367504
-110.96099985, 32.2937872653
-110.871148405, 32.2226922305
-110.992273215, 32.2306832452
-110.944052224, 32.2406773806
-110.984484338, 32.2530460098
-110.976576587, 32.2502590471
-110.990306057, 32.1631477975
-110.986713767, 32.2752609328
-110.965542103, 32.2648403221
-110.849667167, 32.1919534256
-110.977920698, 32.2416556012
-110.812736158, 32.1957760516
-110.938112825, 32.2407314505
-110.815485004, 32.1629218365
-110.8521914, 32.2065141683
-110.99896421, 32.2288253342
-110.897231335, 32.2288426505
-111.013054117, 32.148409914
-110.992196368, 32.1779122238
-110.960960608, 32.2503939675
-110.944049528, 32.2502362719
-110.884061932, 32.2288831745
-110.968567167, 32.2172643772
-110.901189737, 32.2434420177
-110.968263304, 32.1865391277
-111.001003391, 32.1338712258
-110.97671534, 32.1514350215
-110.914013268, 32.2216281673
-110.89377576, 32.2192031046
-110.961010648, 32.2793132177
-110.96389997, 32.2121139379
-110.953490984, 32.2647338507
-110.962163215, 32.250442007
-110.926341956, 32.1505192473
-110.978105385, 32.2838295223
-110.965648362, 32.2359189028
-110.858862668, 32.2093291176
-110.960480329, 32.1964599647
-110.974565633, 32.195477871
-110.899013649, 32.2521283064
-110.97236125, 32.2217753032
-110.965362035, 32.2093897645
-110.943863334, 32.2630311197
-110.901307119, 32.2525439387
-110.974140077, 32.2503548675
-111.022830971, 32.2502187035
-110.903154835, 32.2505501266
-110.976576587, 32.2502590471
-110.971918685, 32.2577030415
-110.934555288, 32.1285874004
-110.953490984, 32.2647338507
-110.977518092, 32.1832798944
-110.886177159, 32.2430197497
-110.967710118, 32.2576985066
-110.961023928, 32.2720526674
-110.840958438, 32.1990144114
-110.961010648, 32.2793132177
-110.943524809, 32.1485413111
-110.87659667, 32.1987550923
-110.823769679, 32.248691928
-111.001486496, 32.1923471206
-110.866348716, 32.2215179484
-110.884027725, 32.2428034426
-110.963434493, 32.2522872316
-110.847326384, 32.2175031264
-111.004146572, 32.2356095067
-110.973141122, 32.2792524316
-110.964831801, 32.2277333539
-110.925068848, 32.2215548069
-110.978157199, 32.2907374362
-110.956720069, 32.238541288
-110.985840671, 32.2610797304
-110.944291146, 32.2175426383
-110.840934661, 32.2157456886
-110.952473009, 32.2739409424
-110.823694763, 32.2209089257
-110.999233695, 32.279416267
-110.971920421, 32.2503221063
-110.971938614, 32.2521669357
-110.961061679, 32.2666169487
-110.995045021, 32.2773574419
-110.974384878, 32.2120658274
-110.964499462, 32.2866372388
-110.995570475, 32.2490661826
-110.976576587, 32.2502590471
-110.960921406, 32.2632011542
-110.978107974, 32.2816547615
-110.976576587, 32.2502590471
-110.960921406, 32.2632011542
-110.907458324, 32.236117427
-110.973418796, 32.2720264103
-110.962468856, 32.2630633835
-110.978085147, 32.279367504
-110.973458023, 32.2458960512
-110.948275062, 32.2519029388
-110.961012517, 32.282950375
-110.97493724, 32.2865517156
-110.960980835, 32.2742517747
-110.989709641, 32.2776166571
-110.960856752, 32.2688224582
-110.976576587, 32.2502590471
-110.960921406, 32.2632011542
-110.992670278, 32.2577038943
-110.875500492, 32.2361720599
-110.90972188, 32.2506149084
-110.892601164, 32.2362103615
-111.034088056, 32.2801377673
-110.809380554, 32.2426392143
-110.866380803, 32.1970422924
-110.884092731, 32.2434249267
-110.993610051, 32.2503609314
-110.967946895, 32.1448166902
-110.965714056, 32.171292132
-110.866348716, 32.2215179484
-110.823758185, 32.2288527526
-111.013526113, 32.2506927791
-110.866348716, 32.2215179484
-110.877234264, 32.206958178
-110.943946563, 32.2360579362
-110.772650589, 32.1335177734
-110.922345602, 32.2070338864
-110.971967984, 32.1340869712
-110.943790829, 32.2795058473
-110.829221157, 32.2003639855
-110.868720989, 32.2433516369
-110.901158717, 32.2361780436
-110.90972188, 32.2506149084
-110.911257354, 32.1977887863
-110.980095472, 32.206699341
-110.990306057, 32.1631477975
-110.970583332, 32.2177372312
-110.917742262, 32.1992232122
-110.875175271, 32.1922876974
-110.89870767, 32.207031522
-110.881420509, 32.1997317386
-110.960921406, 32.2632011542
-110.943897937, 32.2576138374
-110.944526176, 32.2722572528
-110.972108754, 32.2647983735
-110.968603723, 32.2220172458
-110.93108623, 32.2360329274
-110.93108623, 32.2360329274
-110.806846918, 32.2136684056
-110.909786328, 32.2505744228
-110.944052224, 32.2406773806
-110.971967402, 32.2503765037
-110.960857063, 32.2648688
-111.006257803, 32.239617714
-110.876342799, 32.2042700963
-110.916137081, 32.236127968
-110.907469051, 32.2344375731
-110.980312399, 32.2594165948
-110.954480535, 32.139469453
-110.943873703, 32.2832550374
-110.959337839, 32.2689570423
-110.960921406, 32.2632011542
-110.960921406, 32.2632011542
-110.978108888, 32.2502803986
-110.992171636, 32.1778021437
-110.990306057, 32.1631477975
-110.95675055, 32.2575649474
-110.979975338, 32.273660407
-110.965484804, 32.2251776615
-110.952358593, 32.2647364417
-110.971967984, 32.1340869712
-110.788488561, 32.1007852574
-110.960814317, 32.1995524134
-110.857970991, 32.1139420499
-110.965555518, 32.2238173123
-110.965536924, 32.2316053255
-110.943768621, 32.2576491126
-110.933399915, 32.1523445067
-110.978344365, 32.2949307604
-110.965480098, 32.1231997536
-110.858038889, 32.2289392993
-110.872645877, 32.2216546681
-110.977991392, 32.2225432725
-110.968376426, 32.1851016124
-110.823896223, 32.2234974336
-110.766602784, 32.219497987
-110.991643995, 32.2246574813
-110.980145455, 32.2065170232
-110.847537022, 32.2444106306
-110.875148771, 32.2028381665
-110.918175885, 32.2370862878
-110.993606818, 32.2720647556
-110.971965487, 32.1339770438
-110.978142471, 32.2891723523
-110.999456016, 32.2335374036
-110.911460575, 32.2344015583
-110.973371477, 32.2360110667
-110.978142471, 32.2891723523
-110.978142471, 32.2891723523
-110.995377037, 32.2503547059
-110.978111376, 32.2855662117
-110.974039849, 32.279261858
-111.00582379, 32.2505819482
-110.900933998, 32.2650504391
-111.023135769, 32.2507339335
-110.920300063, 32.2216377163
-110.91326263, 32.2362438874
-110.971795114, 32.2359094159
-110.970583332, 32.2177372312
-110.91326842, 32.232565311
-110.96697121, 32.126853169
-111.020264763, 32.224958811
-110.929456352, 32.1726353888
-110.968327233, 32.1777827256
-110.97632299, 32.2612063349
-110.969316866, 32.165192477
-110.978142471, 32.2891723523
-110.847513408, 32.1900677046
-110.92670375, 32.2373142275
-110.918955716, 32.1996019242
-110.961774338, 32.1485855712
-110.94956142, 32.1560511539
-110.920794211, 32.2343375591
-110.970583332, 32.2177372312
-110.922450688, 32.2415964819
-110.879764081, 32.2507172937
-110.978950391, 32.2066947319
-110.84100753, 32.1920301195
-110.981997375, 32.1374830411
-110.97828633, 32.2907125156
-110.952420476, 32.2721727277
-110.963337692, 32.2577642228
-110.978237824, 32.2816098682
-110.964499462, 32.2866372388
-110.995094784, 32.2670567995
-110.972745113, 32.181375601
-110.960921406, 32.2632011542
-110.976576587, 32.2502590471
-110.817677217, 32.206470757
-110.960921406, 32.2632011542
-110.879764081, 32.2507172937
-110.875147544, 32.2049562291
-110.936821291, 32.2105103041
-110.980175569, 32.2609630347
-110.965535299, 32.266546653
-110.815430396, 32.2223200793
-110.976576587, 32.2502590471
-110.955202993, 32.1807931009
-110.974039849, 32.279261858
-110.978171502, 32.2918774119
-110.953870265, 32.2540410596
-110.964090068, 32.239598546
